accelerator,model,pe_x,pe_y,total_cycle,pe_array_area_mm2,weight_buffer_area_mm2,input_buffer_area_mm2,total_area_mm2,total_macs,dram_energy_mJ,onchip_energy_mJ,total_energy_mJ,edp,log_file
BitMod (Bit-Serial),microsoft/phi-2,14,16,94859104.0,0.204064,0.512417,0.524382,0.204064,,16322.37,21428.22,37750.59,3580987488111.64,test_bitmod_x14_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,14,16,94773344.0,0.204064,0.512417,0.524382,0.204064,,16307.85,21408.83,37716.68,3574536019945.46,test_bitmod_x14_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,14,16,236624608.0,0.204064,0.512417,0.524382,0.204064,,40756.81,53472.22,94229.03,22296906559440.48,test_bitmod_x14_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,24,16,2782976.0,0.087552,0.500401,0.467155,0.087552,,800.72,764.1,1564.82,4354844802.34,test_olive_x24_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,24,16,3530176.0,0.087552,0.500401,0.467155,0.087552,,1009.24,969.19,1978.43,6984219584.24,test_olive_x24_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,24,16,110746624.0,0.087552,0.500401,0.467155,0.087552,,32584.07,30424.2,63008.27,6977952957887.55,test_olive_x24_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,24,16,110646784.0,0.087552,0.500401,0.467155,0.087552,,32555.05,30396.78,62951.84,6965418334644.19,test_olive_x24_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,24,16,275955712.0,0.087552,0.500401,0.467155,0.087552,,81291.89,75812.75,157104.64,43353923339298.38,test_olive_x24_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,90,16,2777338.0,0.32832,0.485433,0.467155,0.32832,,800.72,745.31,1546.03,4293842603.22,test_olive_x90_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,90,16,3510287.0,0.32832,0.485433,0.467155,0.32832,,1009.24,966.77,1976.01,6936365531.01,test_olive_x90_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,90,16,110252351.0,0.32832,0.485433,0.467155,0.32832,,32584.07,27428.05,60012.12,6616477013537.21,test_olive_x90_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,90,16,110153796.0,0.32832,0.485433,0.467155,0.32832,,32555.05,27404.58,59959.64,6604781745446.31,test_olive_x90_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,90,16,274954917.0,0.32832,0.485433,0.467155,0.32832,,81291.89,67999.2,149291.09,41048319124495.67,test_olive_x90_y16.log
Baseline (FP16),gpt2-large,102,16,5456734.0,1.537344,0.587045,0.485785,1.537344,,1604.79,963.52,2568.31,14014584252.53,test_baseline_x102_y16.log
Baseline (FP16),gpt2-xl,102,16,6865291.0,1.537344,0.587045,0.485785,1.537344,,2023.31,1254.34,3277.66,22502080603.38,test_baseline_x102_y16.log
Baseline (FP16),microsoft/phi-2,102,16,220404076.0,1.537344,0.587045,0.485785,1.537344,,65179.13,35383.16,100562.29,22164339109573.81,test_baseline_x102_y16.log
Baseline (FP16),facebook/opt-2.7b,102,16,220206503.0,1.537344,0.587045,0.485785,1.537344,,65120.7,35352.64,100473.35,22124884017549.75,test_baseline_x102_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,102,16,549799110.0,1.537344,0.587045,0.485785,1.537344,,162619.32,87042.45,249661.77,137263817117149.23,test_baseline_x102_y16.log
BitMod (Bit-Serial),gpt2-large,70,16,1424247.0,1.02032,0.53455,0.524382,1.02032,,417.58,512.88,930.46,1325203796.12,test_bitmod_x70_y16.log
BitMod (Bit-Serial),gpt2-xl,70,16,1847650.0,1.02032,0.53455,0.524382,1.02032,,539.8,660.93,1200.73,2218536389.25,test_bitmod_x70_y16.log
BitMod (Bit-Serial),microsoft/phi-2,70,16,55290440.0,1.02032,0.53455,0.524382,1.02032,,16322.37,19284.81,35607.19,1968737101790.94,test_bitmod_x70_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,70,16,55241069.0,1.02032,0.53455,0.524382,1.02032,,16307.85,19268.06,35575.91,1965251263915.46,test_bitmod_x70_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,70,16,137830050.0,1.02032,0.53455,0.524382,1.02032,,40756.81,47932.47,88689.28,12224047618404.12,test_bitmod_x70_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,6,16,11122873.599999985,0.026688,0.472874,0.524382,0.026688,,427.64,423.53,851.18,9467552523.95,test_flexposit_x6_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,6,16,13958695.999999998,0.026688,0.472874,0.524382,0.026688,,551.98,532.25,1084.23,15134374897.37,test_flexposit_x6_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,6,16,485937107.20000076,0.026688,0.472874,0.524382,0.026688,,17906.17,18061.78,35967.95,17478163162441.52,test_flexposit_x6_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,6,16,529618182.3999996,0.026688,0.472874,0.524382,0.026688,,19549.9,19170.04,38719.94,20506784824964.62,test_flexposit_x6_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,6,16,1377364288.0,0.026688,0.472874,0.524382,0.026688,,50899.24,49262.77,100162.01,137959581415307.14,test_flexposit_x6_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,110,16,2777338.0,0.40128,0.506099,0.467155,0.40128,,800.72,757.66,1558.37,4328133751.88,test_olive_x110_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,110,16,3510287.0,0.40128,0.506099,0.467155,0.40128,,1009.24,989.55,1998.78,7016307766.27,test_olive_x110_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,110,16,110252351.0,0.40128,0.506099,0.467155,0.40128,,32584.07,27460.53,60044.6,6620058358270.69,test_olive_x110_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,110,16,110153796.0,0.40128,0.506099,0.467155,0.40128,,32555.05,27437.79,59992.84,6608439101081.08,test_olive_x110_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,110,16,274954917.0,0.40128,0.506099,0.467155,0.40128,,81291.89,67855.48,149147.37,41008801707269.64,test_olive_x110_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,84,16,2777338.0,0.306432,0.479162,0.467155,0.306432,,800.72,742.27,1542.99,4285396605.91,test_olive_x84_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,84,16,3510287.0,0.306432,0.479162,0.467155,0.306432,,1009.24,960.77,1970.01,6915305734.43,test_olive_x84_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,84,16,110252351.0,0.306432,0.479162,0.467155,0.306432,,32584.07,27477.75,60061.81,6621956049904.9,test_olive_x84_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,84,16,110153796.0,0.306432,0.479162,0.467155,0.306432,,32555.05,27453.58,60008.64,6610179181283.12,test_olive_x84_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,84,16,274954917.0,0.306432,0.479162,0.467155,0.306432,,81291.89,68088.02,149379.91,41072740635985.71,test_olive_x84_y16.log
BitMod (Bit-Serial),gpt2-large,96,16,1424247.0,1.399296,0.490169,0.524382,1.399296,,417.58,528.07,945.65,1346834129.39,test_bitmod_x96_y16.log
BitMod (Bit-Serial),gpt2-xl,96,16,1847650.0,1.399296,0.490169,0.524382,1.399296,,539.8,686.9,1226.7,2266520295.44,test_bitmod_x96_y16.log
BitMod (Bit-Serial),microsoft/phi-2,96,16,55290440.0,1.399296,0.490169,0.524382,1.399296,,16322.37,19178.73,35501.11,1962871888148.43,test_bitmod_x96_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,96,16,55241069.0,1.399296,0.490169,0.524382,1.399296,,16307.85,19161.21,35469.06,1959348758403.14,test_bitmod_x96_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,96,16,137830050.0,1.399296,0.490169,0.524382,1.399296,,40756.81,47593.19,88350.0,12177284242697.39,test_bitmod_x96_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,32,16,2777338.0,0.116736,0.485785,0.467155,0.116736,,800.72,743.03,1543.74,4287495729.43,test_olive_x32_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,32,16,3510287.0,0.116736,0.485785,0.467155,0.116736,,1009.24,942.55,1951.79,6851328478.37,test_olive_x32_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,32,16,110252351.0,0.116736,0.485785,0.467155,0.116736,,32584.07,29198.41,61782.48,6811663616995.08,test_olive_x32_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,32,16,110153796.0,0.116736,0.485785,0.467155,0.116736,,32555.05,29172.27,61727.32,6799498958627.53,test_olive_x32_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,32,16,274954917.0,0.116736,0.485785,0.467155,0.116736,,81291.89,72806.74,154098.63,42370177136980.76,test_olive_x32_y16.log
BitMod (Bit-Serial),gpt2-large,28,16,1424247.0,0.408128,0.48294,0.524382,0.408128,,417.58,506.26,923.84,1315781622.24,test_bitmod_x28_y16.log
BitMod (Bit-Serial),gpt2-xl,28,16,1847650.0,0.408128,0.48294,0.524382,0.408128,,539.8,641.47,1181.27,2182572923.6,test_bitmod_x28_y16.log
BitMod (Bit-Serial),microsoft/phi-2,28,16,55290440.0,0.408128,0.48294,0.524382,0.408128,,16322.37,20071.91,36394.28,2012255898335.18,test_bitmod_x28_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,28,16,55241069.0,0.408128,0.48294,0.524382,0.408128,,16307.85,20054.08,36361.93,2008671904438.26,test_bitmod_x28_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,28,16,137830050.0,0.408128,0.48294,0.524382,0.408128,,40756.81,50021.06,90777.87,12511918038918.05,test_bitmod_x28_y16.log
OLIVE (Non-uniform Quantization),gpt2-large,118,16,2777338.0,0.430464,0.508978,0.467155,0.430464,,800.72,766.19,1566.91,4351834297.35,test_olive_x118_y16.log
OLIVE (Non-uniform Quantization),gpt2-xl,118,16,3510287.0,0.430464,0.508978,0.467155,0.430464,,1009.24,1003.02,2012.26,7063602490.47,test_olive_x118_y16.log
OLIVE (Non-uniform Quantization),microsoft/phi-2,118,16,110252351.0,0.430464,0.508978,0.467155,0.430464,,32584.07,27184.59,59768.66,6589634774172.36,test_olive_x118_y16.log
OLIVE (Non-uniform Quantization),facebook/opt-2.7b,118,16,110153796.0,0.430464,0.508978,0.467155,0.430464,,32555.05,27163.12,59718.18,6578183871775.68,test_olive_x118_y16.log
OLIVE (Non-uniform Quantization),meta-llama/Llama-2-7b-hf,118,16,274954917.0,0.430464,0.508978,0.467155,0.430464,,81291.89,67537.0,148828.89,40921236366789.41,test_olive_x118_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,24,16,2855127.9999999995,0.106752,0.520647,0.524382,0.106752,,427.64,317.25,744.89,2126765561.74,test_flexposit_x24_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,24,16,3618430.3999999906,0.106752,0.520647,0.524382,0.106752,,551.98,402.92,954.9,3455223888.62,test_flexposit_x24_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,24,16,121851744.0,0.106752,0.520647,0.524382,0.106752,,17906.17,13413.66,31319.83,3816376354999.3,test_flexposit_x24_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,24,16,132788576.0,0.106752,0.520647,0.524382,0.106752,,19549.9,14471.16,34021.06,4517607697269.25,test_flexposit_x24_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,24,16,344972000.0,0.106752,0.520647,0.524382,0.106752,,50899.24,37424.48,88323.72,30469209728345.5,test_flexposit_x24_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,10,16,6707468.799999992,0.04448,0.475385,0.524382,0.04448,,427.64,363.8,791.45,5308606764.48,test_flexposit_x10_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,10,16,8437865.599999996,0.04448,0.475385,0.524382,0.04448,,551.98,458.3,1010.28,8524608451.66,test_flexposit_x10_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,10,16,291485548.79999924,0.04448,0.475385,0.524382,0.04448,,17906.17,15530.09,33436.26,9746186145735.14,test_flexposit_x10_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,10,16,317682745.6000004,0.04448,0.475385,0.524382,0.04448,,19549.9,16609.36,36159.26,11487172186497.13,test_flexposit_x10_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,10,16,826779968.0,0.04448,0.475385,0.524382,0.04448,,50899.24,42858.97,93758.22,77517415328997.67,test_flexposit_x10_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,76,16,1480797.0,0.338048,0.531789,0.524382,0.338048,,427.64,315.3,742.94,1100149572.35,test_flexposit_x76_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,76,16,1896395.0,0.338048,0.531789,0.524382,0.338048,,551.98,407.35,959.32,1819255380.89,test_flexposit_x76_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,76,16,60744782.0,0.338048,0.531789,0.524382,0.338048,,17906.17,12534.76,30440.93,1849127601257.32,test_flexposit_x76_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,76,16,66226156.0,0.338048,0.531789,0.524382,0.338048,,19549.9,13594.87,33144.77,2195050761633.37,test_flexposit_x76_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,76,16,172147670.0,0.338048,0.531789,0.524382,0.338048,,50899.24,35061.48,85960.72,14797937571637.64,test_flexposit_x76_y16.log
Baseline (FP16),gpt2-large,8,16,8162048.0,0.120576,0.467155,0.485785,0.120576,,1604.79,1203.09,2807.89,22918099983.87,test_baseline_x8_y16.log
Baseline (FP16),gpt2-xl,8,16,10255552.0,0.120576,0.467155,0.485785,0.120576,,2023.31,1512.0,3535.32,36256645854.22,test_baseline_x8_y16.log
Baseline (FP16),microsoft/phi-2,8,16,331197088.0,0.120576,0.467155,0.485785,0.120576,,65179.13,48815.76,113994.89,37754776325657.34,test_baseline_x8_y16.log
Baseline (FP16),facebook/opt-2.7b,8,16,330900128.0,0.120576,0.467155,0.485785,0.120576,,65120.7,48771.98,113892.69,37687105096529.17,test_baseline_x8_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,8,16,826267968.0,0.120576,0.467155,0.485785,0.120576,,162619.32,121785.97,284405.29,234994983789364.44,test_baseline_x8_y16.log
Baseline (FP16),gpt2-large,108,16,5456734.0,1.627776,0.602165,0.485785,1.627776,,1604.79,970.04,2574.83,14050160005.36,test_baseline_x108_y16.log
Baseline (FP16),gpt2-xl,108,16,6865291.0,1.627776,0.602165,0.485785,1.627776,,2023.31,1265.31,3288.63,22577370926.71,test_baseline_x108_y16.log
Baseline (FP16),microsoft/phi-2,108,16,220404076.0,1.627776,0.602165,0.485785,1.627776,,65179.13,34814.04,99993.17,22038902446841.39,test_baseline_x108_y16.log
Baseline (FP16),facebook/opt-2.7b,108,16,220206503.0,1.627776,0.602165,0.485785,1.627776,,65120.7,34781.88,99902.58,21999197935425.89,test_baseline_x108_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,108,16,549799110.0,1.627776,0.602165,0.485785,1.627776,,162619.32,86077.38,248696.7,136733226310111.05,test_baseline_x108_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,32,16,2167640.0,0.142336,0.524382,0.524382,0.142336,,427.64,312.4,740.04,1604147079.04,test_flexposit_x32_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,32,16,2756152.0,0.142336,0.524382,0.524382,0.142336,,551.98,396.78,948.76,2614924188.74,test_flexposit_x32_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,32,16,91241824.00000001,0.142336,0.524382,0.524382,0.142336,,17906.17,13058.26,30964.43,2825251049331.44,test_flexposit_x32_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,32,16,99426656.0,0.142336,0.524382,0.524382,0.142336,,19549.9,14114.46,33664.36,3347135231410.59,test_flexposit_x32_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,32,16,258464480.0,0.142336,0.524382,0.524382,0.142336,,50899.24,36557.03,87456.27,22604339593620.86,test_flexposit_x32_y16.log
Baseline (FP16),gpt2-large,4,16,16221440.0,0.060288,0.502745,0.485785,0.060288,,1604.79,1547.62,3152.42,51136720929.83,test_baseline_x4_y16.log
Baseline (FP16),gpt2-xl,4,16,20343616.0,0.060288,0.502745,0.485785,0.060288,,2023.31,1941.26,3964.58,80653850005.4,test_baseline_x4_y16.log
Baseline (FP16),microsoft/phi-2,4,16,662186656.0,0.060288,0.502745,0.485785,0.060288,,65179.13,63166.77,128345.9,84988943229559.95,test_baseline_x4_y16.log
Baseline (FP16),facebook/opt-2.7b,4,16,661592736.0,0.060288,0.502745,0.485785,0.060288,,65120.7,63110.11,128230.81,84836575377686.89,test_baseline_x4_y16.log
Baseline (FP16),meta-llama/Llama-2-7b-hf,4,16,1652185408.0,0.060288,0.502745,0.485785,0.060288,,162619.32,157603.37,320222.68,529067246108529.6,test_baseline_x4_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,50,16,1480797.0,0.2224,0.494503,0.524382,0.2224,,427.64,311.12,738.77,1093966836.76,test_flexposit_x50_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,50,16,1896395.0,0.2224,0.494503,0.524382,0.2224,,551.98,398.06,950.04,1801653718.03,test_flexposit_x50_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,50,16,60744782.0,0.2224,0.494503,0.524382,0.2224,,17906.17,12823.61,30729.78,1866673777176.96,test_flexposit_x50_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,50,16,66226156.0,0.2224,0.494503,0.524382,0.2224,,19549.9,13884.33,33434.24,2214220936435.58,test_flexposit_x50_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,50,16,172147670.0,0.2224,0.494503,0.524382,0.2224,,50899.24,35698.94,86598.18,14907675518112.82,test_flexposit_x50_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,104,16,1480797.0,0.462592,0.592286,0.524382,0.462592,,427.64,323.35,750.99,1112066486.58,test_flexposit_x104_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,104,16,1896395.0,0.462592,0.592286,0.524382,0.462592,,551.98,421.83,973.81,1846725002.33,test_flexposit_x104_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,104,16,60744782.0,0.462592,0.592286,0.524382,0.462592,,17906.17,12465.87,30372.04,1844943048085.9,test_flexposit_x104_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,104,16,66226156.0,0.462592,0.592286,0.524382,0.462592,,19549.9,13528.66,33078.56,2190665677625.64,test_flexposit_x104_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,104,16,172147670.0,0.462592,0.592286,0.524382,0.462592,,50899.24,34960.47,85859.71,14780549185334.9,test_flexposit_x104_y16.log
BitMod (Bit-Serial),gpt2-large,84,16,1424247.0,1.224384,0.479162,0.524382,1.224384,,417.58,521.68,939.26,1337741585.89,test_bitmod_x84_y16.log
BitMod (Bit-Serial),gpt2-xl,84,16,1847650.0,1.224384,0.479162,0.524382,1.224384,,539.8,675.72,1215.52,2245856566.28,test_bitmod_x84_y16.log
BitMod (Bit-Serial),microsoft/phi-2,84,16,55290440.0,1.224384,0.479162,0.524382,1.224384,,16322.37,19279.87,35602.24,1968463613815.19,test_bitmod_x84_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,84,16,55241069.0,1.224384,0.479162,0.524382,1.224384,,16307.85,19262.92,35570.77,1964967217974.9,test_bitmod_x84_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,84,16,137830050.0,1.224384,0.479162,0.524382,1.224384,,40756.81,47769.29,88526.1,12201556103919.31,test_bitmod_x84_y16.log
BitMod (Bit-Serial),gpt2-large,82,16,1424247.0,1.195232,0.554974,0.524382,1.195232,,417.58,518.86,936.44,1333717056.31,test_bitmod_x82_y16.log
BitMod (Bit-Serial),gpt2-xl,82,16,1847650.0,1.195232,0.554974,0.524382,1.195232,,539.8,671.6,1211.41,2238258847.36,test_bitmod_x82_y16.log
BitMod (Bit-Serial),microsoft/phi-2,82,16,55290440.0,1.195232,0.554974,0.524382,1.195232,,16322.37,19333.39,35655.76,1971422881951.56,test_bitmod_x82_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,82,16,55241069.0,1.195232,0.554974,0.524382,1.195232,,16307.85,19316.86,35624.71,1967947282415.87,test_bitmod_x82_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,82,16,137830050.0,1.195232,0.554974,0.524382,1.195232,,40756.81,47545.86,88302.66,12170760645083.97,test_bitmod_x82_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,94,16,1480797.0,0.418112,0.568872,0.524382,0.418112,,427.64,319.89,747.54,1106951794.69,test_flexposit_x94_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-xl,94,16,1896395.0,0.418112,0.568872,0.524382,0.418112,,551.98,415.93,967.91,1835530976.32,test_flexposit_x94_y16.log
MixPosit (Bit-Serial + Mixed-Precision),microsoft/phi-2,94,16,60744782.0,0.418112,0.568872,0.524382,0.418112,,17906.17,12570.88,30477.05,1851321665982.3,test_flexposit_x94_y16.log
MixPosit (Bit-Serial + Mixed-Precision),facebook/opt-2.7b,94,16,66226156.0,0.418112,0.568872,0.524382,0.418112,,19549.9,13640.27,33190.17,2198057467365.42,test_flexposit_x94_y16.log
MixPosit (Bit-Serial + Mixed-Precision),meta-llama/Llama-2-7b-hf,94,16,172147670.0,0.418112,0.568872,0.524382,0.418112,,50899.24,35029.58,85928.83,14792447051180.81,test_flexposit_x94_y16.log
BitMod (Bit-Serial),gpt2-large,100,16,1424247.0,1.4576,0.494503,0.524382,1.4576,,417.58,530.39,947.97,1350145754.49,test_bitmod_x100_y16.log
BitMod (Bit-Serial),gpt2-xl,100,16,1847650.0,1.4576,0.494503,0.524382,1.4576,,539.8,690.88,1230.68,2273867331.12,test_bitmod_x100_y16.log
BitMod (Bit-Serial),microsoft/phi-2,100,16,55290440.0,1.4576,0.494503,0.524382,1.4576,,16322.37,19217.73,35540.1,1965027843894.18,test_bitmod_x100_y16.log
BitMod (Bit-Serial),facebook/opt-2.7b,100,16,55241069.0,1.4576,0.494503,0.524382,1.4576,,16307.85,19201.28,35509.14,1961562582234.95,test_bitmod_x100_y16.log
BitMod (Bit-Serial),meta-llama/Llama-2-7b-hf,100,16,137830050.0,1.4576,0.494503,0.524382,1.4576,,40756.81,47495.41,88252.22,12163807979146.55,test_bitmod_x100_y16.log
MixPosit (Bit-Serial + Mixed-Precision),gpt2-large,98,16,1480797.0,0.435904,0.578493,0.524382,0.435904,,427.64,321.07,748.72,1108701467.68,test_flexposit_x98_y16.log
